ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Traditional Affairs, Transport, Water and Sanitation, Women, Youth and Persons with Disabilities",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 2:00:10 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,National Road Traffic (NRT) Amendment Bill approved by Parliament,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","-(Parliamentary processes) 
Draft Regulations of the National Road Traffic Amendment Act developed",,,,,,-(Parliamentary processes) ,,,,,, - (Parliamentary process - National Road Traffic Amendment Act approved by Parliament),,,,,,- (Parliamentary processes - National Road Traffic (NRT) Amendment Bill proclaimed),,,,,,"Annual Status Report on the National Road Traffic Amendment Act •Regulations of the National Road Traffic Amendment Act gazetted
• National Road Traffic Amendment Act proclaimed",-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,Percentage compliance with the user-pay principle,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Annual (2022/23) Status Report on compliance with the
user-pay principle","The Annual (2022/23) Status Report on compliance with the user-pay principles was developed.

The report indicates that there is 100% compliance in all conventional toll plazas.
",None,None,,,0,,,,,,0,,,,,,"Preliminary Annual (2023/24) Status Report on compliance
with the user-pay principle",,,,,,"• 100% compliance at conventional toll plazas
• GFIP Funding and Tariff Structure finalised",-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,Road Infrastructure Funding Policy approved by Cabinet ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Stakeholder consultations conducted on the Draft Road Infrastructure Funding Policy,Stakeholder consultation was not conducted during the period under review.,Capacity constraints ,The appointed team will fast track progress and get the project back on track by the end of the second quarter.,,,Final Socio-Economic Impact Assessment (SEIAs) conducted on the draft Road Infrastructure Funding Policy,,,,,,"Draft Road Infrastructure Funding Policy submitted to the Economic Sectors, Investment, Employment and Infrastructure Development (ESIEID) Cluster",,,,,,Draft Road Infrastructure Funding Policy approved for submission to Cabinet,,,,,,Draft Road Infrastructure Funding Policy approved for submission to Cabinet,-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,Kilometres of the national road network maintained / upgraded / expanded,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Final 2022/23 Annual Monitoring Report on the SANRAL Road Maintenance Programme,"The final (2022/23) Annual Monitoring Report on the SANRAL Road Maintenance Programme was developed.

The report indicates 23 536 km were recorded on the routine maintenance due to the latest proclaimed roads incorporated into the SANRAL network.
",None,None,,,Final 2023/24 Quarter One (Q1) Monitoring Report on the SANRAL Road Maintenance Programme,,,,,,"Final 2023/24 Quarter Two (Q2) Monitoring Report on the SANRAL Road Maintenance Programme
2023/24

Bi-Annual Monitoring Report on the SANRAL Road Maintenance Programme 
•Cumulative Q1 and Q2 Report
",,,,,,"Final 2023/24 Quarter Three (Q3) Monitoring Report on the SANRAL Road Maintenance Programme (2023/24)

2023/24 Preliminary Annual Monitoring Report on the SANRAL Road Maintenance Programme 
•Cumulative Q1, Q2 and Q3 Report",,,,,,Annual Monitoring Report on the SANRAL Road Maintenance Programme • 23 563 km,-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,"20,000km of provincial road network maintained",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Final Annual (2022/23) Monitoring Report on the Provincial Road Maintenance Programme,"The final Annual (2022/23) Monitoring Report on the Provincial Road Maintenance Programme was developed.

The report indicates the following:

• Number of kilometres upgraded = 182 km 
• Number of m² Rehab = 4 495 292 m²
• Number of m² Reseal = 5 270 894 m² 
• No. of m² blacktop patching = 1 820 389 m² 
• Number of kilometre re-gravelled = 5 265 km
• Number of km road bladed = 338 334 km
",None,None,,,Final (2023/24) Quarter One (Q1) Monitoring Report on the Provincial Road Maintenance Programme,,,,,,"Final (2023/24) Quarter Two (Q2) Monitoring Report on the Provincial Road Maintenance Programme

Bi-Annual (2023/24) Monitoring Report on the Provincial Road Maintenance Programme 
•Cumulative Q1 and Q2 Report",,,,,,"Final (2023/24) Quarter Three (Q3) Monitoring Report on the Provincial Road Maintenance Programme

Preliminary Annual (2023/24) Monitoring Report on the Provincial Road Maintenance Programme 
•Cumulative Q1, Q2 and Q3 Report",,,,,,Annual Monitoring Report on the Provincial Road Maintenance Programme • 5% of the provincial road network maintained,-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,National Pothole Repair Programme (Vala Zonke) implemented,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Final Annual (2022/23) Monitoring Report on the National Pothole Repair programme • Issuance of a revised PRMG Practice Note • Revision and updating of PRMG Formula • Updating of the S’hamba Sonke Programme Implementation Plan • Vala Zonke Funding Plan,"The final Annual (2022/23) Monitoring Report on the National Pothole Repair programme was developed.

The report indicates the following:

• A pothole 
reporting 
Application (App) was launched. The public is able to use the App to report any potholes that they may encounter.

• The App will also provide status update on issues raised using a pothole ticketing system.

• There is a proposed War-Room that will serve as an oversight and advisory body. The advisory body will receive reports from Road Authorities on progress and provide feedback to the different Road Authorities countrywide.
",None,None,,,0,,,,,,Bi-Annual (2023/24) Report on the National Pothole Programme,,,,,,Preliminary Annual (2023/24) Monitoring Report on the National Pothole Repair Programme,,,,,,Annual Monitoring Report on the National Pothole Repair Programme,-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,Number of bridges constructed through the Welisizwe Rural Bridges Programme,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Final Annual (2022/23) Monitoring Report on the Welisizwe Rural Bridges Programme • 24 bridges completed • 24 bridges in planning and construction stages,"The final Annual (2022/23) Monitoring Report on the Welisizwe Rural Bridges Programme was developed.

The report indicates the following:

• The Eastern Cape Province had identified 19 bridges, whilst Limpopo province identified five (5) bridges. The projects were anticipated to start in November 2022, however, they were delayed due to administrative processes in the signing of the MoUs and the transfer of funds from the province.

• The projects in the Eastern Cape are ready for implementation. Site handover was done for four projects on 01 June 2023. 

• The Limpopo province did not finalise their project on time hence not spending the allocated budget by the end of 2022/23 financial year.
 ",None,None,,,0,,,,,,Bi-Annual (2023/24) Report on the Welisizwe Rural Bridges Programme • 48 bridges completed,,,,,,Preliminary Annual (2023/24) Monitoring Report on the Welisizwe Rural Bridges Programme • 96 bridges completed,,,,,,Annual Monitoring Report on the Welisizwe Rural Bridges Programme • 96 bridges completed,-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,Number of jobs created through the SANRAL Road Maintenance Programme,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Final Annual (2022/23) Monitoring Report on jobs created through the SANRAL Road Maintenance Programme,"The final Annual (2022/23) Monitoring Report on jobs created through the SANRAL Road Maintenance Programme was developed.

The report indicates that a total of 11 009 Full Time Equivalent (FTEs) jobs were created.

• Male: 7889
• Female: 3 120
• Youth Male: 3 606
• Youth Female: 1 629
• Persons with Disability: 82
",None,None,,,0,,,,,,"Bi-Annual (2023/24) Monitoring Report on jobs created through the Road Maintenance Programme
• 12 000 jobs",,,,,,"Preliminary Annual (2023/24) Monitoring Report on jobs created through the SANRAL Road Maintenance Programme • Cumulative Q1, Q2 and Q3",,,,,,Annual Monitoring Report on jobs created through the SANRAL Road Maintenance Programme • 12 000 jobs,-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,Number of jobs created through the Provincial Road Maintenance Programme,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,Final Annual (2022/23) Monitoring Report on jobs created through the Provincial Road Maintenance Programme,"The final Annual (2022/23) Monitoring Report on jobs created through the Provincial Road Maintenance Programme was developed.

The report indicates that a total of 154 992 work opportunities were created.• Full Time Equivalents (FTEs) = 42 504
• Youth = 40 980
• Women = 113 699
• PWD = 776 

",None,None,,,0,,,,,,Bi-Annual (2023/24) Monitoring Report on jobs created through the Provincial Road Maintenance Programme • 165 584 jobs,,,,,,"Preliminary Annual (2023/24) Monitoring Report on jobs created through the Provincial Road Maintenance Programme • Cumulative Q1, Q2 and Q3",,,,,,Annual Monitoring Report on jobs created through the Provincial Road Maintenance Programme • 165 584 jobs,-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,Number of jobs created through Welisizwe Rural Bridges Programme ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Final Annual (2022/23) Monitoring Report on jobs created through the Welisizwe Rural Bridges Programme,"The final Annual (2022/23) Monitoring Report on jobs created through the Welisizwe Rural Bridges Programme developed.

The report indicates that 760 EPWP jobs were created and 40 graduates were appointed for capacity transfer.
",None,None,,,0,,,,,,Final Annual (2023/24) Monitoring Report on jobs created through the Welisizwe Rural Bridges Programme • 6 270 jobs,,,,,,Preliminary Annual (2023/24) Monitoring Report on jobs created through the Welisizwe Rural Bridges Programme • 6 270 jobs,,,,,,Annual Monitoring Report on jobs created through Welisizwe Rural Bridges Programme • 6 270 jobs,-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,Rehabilitation of flood-damaged Infrastructure monitored ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Final Annual (2022/23) Monitoring Report on the rehabilitation of floods-damaged infrastructure,"The final Annual (2022/23) Monitoring Report on the rehabilitation of floods-damaged infrastructure was developed.

The report indicates the following:

• Funding for reconstruction and rehabilitation has been facilitated. To that effect projects are being monitored in various provinces.
• The National Road Disaster Management Plan is underway. The plan intends to support the road disaster management emergency response and reconstruction.

• Contingency planning and road risk assessment processes will assist in resource allocation and prioritisation for disaster response and rehabilitation. 
",None,None,,,0,,,,,,Bi-Annual (2023/24) Monitoring Report on the rehabilitation of flood-damaged infrastructure,,,,,,Preliminary Annual (2023/24) Monitoring Report on the rehabilitation of flood- damaged infrastructure,,,,,,Annual Monitoring Report on the Rehabilitation of flood-damaged infrastructure,-,,,,,,,268
Transport,Transport,National,Programme 4: Road Transport,Programme 4: Road Transport,Quarterly,Road inventory data monitored and analysed ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Final Annual (2022/23) Analysis Report on Road Asset Management System,"The final Annual (2022/23) Analysis Report on Road Asset Management System was developed.

The report indicates the following:

• DoT is engaging with district municipalities on their provincial RAMS to identify possible ways of transitioning from version 4 to version 5 for road authorities.

• There is continuous improvement in the RAMS data collected by District Municipalities through interventions that the DoT has been coordinating during provincial oversight meetings.
• COTO RAMS subcommittee will assist in resolving challenges with data collected and reviewing TMH18 to suit all authorities.
• The absence of the appropriate software application restricts the manner in which the data can be analysed.
",None,None,,,0,,,,,,Bi-Annual (2023/24) Analysis Report on Road Asset Management System,,,,,,Preliminary Annual (2023/24) Analysis Reports on Road Asset Management System,,,,,,Provincial and municipal Road Asset Management System (RAMS) data analysed,-,,,,,,,268
Transport,Transport,National,Programme 5: Civil Aviation,Programme 5: Civil Aviation,Quarterly,Revised National Civil Aviation Policy approved by Cabinet,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Cost-Benefit analysis for 
Socio-Economic Impact Assessment (SEIAs) conducted on the draft National Civil Aviation Policy
",The report on cost benefit analysis for Socio -Economic Impact Assessment was developed.,None,None,,,"Draft National Civil Aviation 
Policy submitted to DPME for 
Socio-Economic Impact 
Assessment (SEIAs) process 
",,,,,,"Draft National Civil Aviation 
Policy submitted to the 
Economic Sectors, 
Investment, Employment and Infrastructure (ESIEID) Cluster

Draft National Civil Aviation Policy submitted to the Justice, Crime Prevention and Security (JCPS) ",,,,,,Draft National Civil Aviation Policy approved for submission to Cabinet ,,,,,,Draft National Civil Aviation Policy submitted to Cabinet ,-,,,,,,,268
Transport,Transport,National,Programme 5: Civil Aviation,Programme 5: Civil Aviation,Quarterly,National Airports Development Plan approved by Cabinet,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Internal review and update of the National Airports 
Development Plan (NADP) conducted 
",The NADP is in the process of being reviewed and has been partially updated.,"The statistical information is difficult to obtain due to lack of access to the required information which is protected and needs to be purchased.

Technical capacity constraints for new identified areas.
",The Department will endeavour to source statistical information and technical content through Aviation Entities during stakeholder consultations scheduled for the second quarter ,,,Stakeholder consultations conducted on the draft updated National Airports Development Plan (NADP)  ,,,,,,"Stakeholder inputs considered and the National 
Airports Development Plan 
(NADP) updated 
",,,,,,"Draft updated National 
Airports Development Plan 
(NADP) finalised 
",,,,,,Draft Updated National Airports Development Plan developed ,-,,,,,,,268
Transport,Transport,National,Programme 5: Civil Aviation,Programme 5: Civil Aviation,Quarterly,% reduction in fatal accident in the General Aviation sector ,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",Final (2022/23) Annual Monitoring Report on the implementation of the Aviation Safety Strategy ,"The final Annual Monitoring Report on the implementation of the Aviation Safety Strategy was developed.

The report indicates that a total of nine (9) fatal accidents were recorded with twelve (12) fatalities during the 2022/21 financial year. This shows a decrease in both fatal accidents and fatalities recorded in the last three (3) financial years.
",None,None,,,0,,,,,,Bi-Annual (2023/24) Monitoring Report on the implementation of the Aviation Safety Strategy ,,,,,,"Preliminary Annual (2023/24) Monitoring Report on the implementation of the Aviation 
Safety Strategy 
",,,,,,"Annual (2023/24) 
Monitoring Report on the implementation of the Aviation Safety Strategy 
  
• 25% reduction in fatal accidents in General 
Aviation 
",-,,,,,,,268
Transport,Transport,National,Programme 5: Civil Aviation,Programme 5: Civil Aviation,Quarterly,An Independent Aviation Safety Investigation Board established,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster","Publish adverts in Media; 
 
• Consultation with 
National Treasury for 
Category Classification 
","Adverts were published in media (Sunday Times, City Press and Sowetan newspapers). The advert was also published in Government Gazette as per the Civil Aviation Act.

Held a meeting with the National Treasury to discuss Category Classification and Remuneration Level for ASIB. 
",None,None,,,"Application and nomination of Aviation Safety Investigation 
(ASIB) Board members 
facilitated 
",,,,,,Approval of the Shortlisting Panel by the Minister ,,,,,,Shortlisting of potential candidates for recommendation to Parliament  ,,,,,,"Aviation Safety 
Investigation (ASIB) Board established 
",-,,,,,,,268
Transport,Transport,National,Programme 5: Civil Aviation,Programme 5: Civil Aviation,Quarterly,Aeronautical and Maritime Search and Rescue (AMSAR) Bill approved by Parliament ,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster","Socio-Economic Impact Assessments (SEIAs) conducted on the Draft Aeronautical and Maritime 
Search and Rescue 
(AMSAR) Bill 
",The final Socio-Economic Impact Assessments (SEIAs) was conducted on the Draft Aeronautical and Maritime Search and Rescue (AMSAR) Bill and the SEIAS certificate was received.,None,None,,,0,,,,,,"Draft Aeronautical and 
Maritime Search and Rescue (AMSAR) Bill submitted to the Justice, Crime Prevention and 
Security (JCPS) Cluster 

Draft Aeronautical and 
Maritime Search and Rescue (AMSAR) Bill submitted to the 
International Cooperation, 
Trade and Security (ICTS) 
Cluster 

Draft Aeronautical and 
Maritime Search and Rescue (AMSAR) Bill submitted to the Economic 
Sectors, Investment, 
Employment and 
Infrastructure Development 
(ESIEID) Cluster 
",,,,,,Draft Aeronautical and Maritime Search and Rescue (AMSAR) Bill approved for submission to Cabinet ,,,,,,"Draft Aeronautical and 
Maritime Search and Rescue (AMSAR) Bill approved for submission to Cabinet  
",-,,,,,,,268
Transport,Transport,National,Programme 5: Civil Aviation,Programme 5: Civil Aviation,Quarterly,Reviewed National Aviation Transformation Strategy approved by Cabinet ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,,,,,,Development of the inception report for affirmation of project brief and outlining of timeframes,,,,,,"Stakeholder consultations on the draft National Civil 
Aviation Transformation 
Strategy 
",,,,,,"Draft Reviewed National 
Aviation Transformation 
Strategy finalised 
",,,,,,"Draft Reviewed 
National Aviation 
Transformation 
Strategy finalised 
",-,,,,,,,268
Transport,Transport,National,Programme 5: Civil Aviation,Programme 5: Civil Aviation,Quarterly,Number of jobs created through the ACSA Infrastructure Programme,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Final Annual (2022/23) Monitoring Report on jobs created through the ACSA 
Infrastructure Programme 
 
 
• 17 064 jobs 
","The final Annual (2022/23) Monitoring Report on jobs created through the ACSA Infrastructure Programme was developed.

During the 2022/23 financial year, ACSA has created 17 054 jobs.
",None,None,,,0,,,,,,"Bi-Annual Monitoring Report on jobs supported through the 
ACSA Infrastructure 
Programme 
 
 
 •  18 275 jobs 
",,,,,,"Preliminary Annual 
(2023/24) Monitoring Report on jobs supported through 
ACSA Infrastructure 
Programme 
 
• 18 275 jobs 
",,,,,,"Annual Monitoring (2023/24) 
Report on jobs created through 
ACSA Infrastructure Programme 
 
 
 
 •  18 275 jobs 
",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,% localisation of the Maritime Transport Manufacturing (MTM) supply chain ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,,,,,,0,,,,,,0,,,,,,"Annual Status Report on the localisation of the Maritime 
Transport Manufacturing 
(MTM) supply chain 
 
• 60% localisation 
",,,,,,"Annual Status Report on the localisation of the Maritime Transport Manufacturing (MTM) 
supply chain 
 
• 60% localisation 
",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,"Investment unlocked in new and existing port infrastructure (for boat building, ship & offshore vessels construction, oil rig and ship repair facilities) ",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,,,,,,0,,,,,,0,,,,,,"Annual Status Report on investment unlocked in new 
and existing port 
infrastructure 
 
• R14.6 billion Sector GDP contribution 
",,,,,,"Annual Status Report on investment unlocked in new and existing port 
infrastructure 
 
• R14.6 billion Sector 
GDP contribution 
",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,Number of jobs created through  Maritime Transport Manufacturing Initiatives,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,,,,,,0,,,,,,0,,,,,,"Annual Status Report on jobs created through 
Maritime Transport 
Manufacturing Initiatives  
 
• 50 000 jobs created 
",,,,,,"Annual Status Report on jobs created through 
Maritime Transport 
Manufacturing Initiatives  
 
• 50 000 jobs created 
",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,Number of vessels registered on the South African Ship Register for coastal and international shipping developed ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,,,,,,0,,,,,,0,,,,,,"Annual Status Report on vessels registered on the South African Ship Register 
 
• 10 vessels 
",,,,,,"Annual Status Report on vessels registered on the 
South African Ship 
Register 
 
• 10 vessels 
",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,National Ports Amendment Bill approved by Parliament,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Socio-Economic Impact 
Assessment (SEIAs)
conducted on the Draft 
National Ports Amendment 
Bill",Socio-Economic Impact Assessment (SEIAs) phase 1 report was developed and submitted to Presidency for the SEIAS Certificate.,Drafting of amendments to the National Ports Act still in progress.,Fast tracking the drafting of amendments to the National Ports Act. ,,,"Stakeholder consultations 
conducted on the Draft 
National Ports Amendment
Bill
",,,,,,"Draft National Ports
Amendment Bill submitted 
to the State Law Advisers",,,,,,"Draft National Ports 
Amendment Bill finalised
",,,,,,"Draft National Ports 
Amendment Bill 
developed",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,Maritime Development Fund Bill approved by Parliament,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",- (Cabinet processes) ,(The Cabinet Memorandum has been submitted for Ministerial approval).,,,,,- (Cabinet processes) ,,,,,,- (Cabinet processes) ,,,,,,"Draft Maritime Development 
Fund Bill approved by Cabinet
",,,,,,"Draft Maritime 
Development Fund Bill 
approved by Cabinet",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,Operation  Phakisa  Oceans  Economy  Three-Foot Plan monitored ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Final Annual (2022/23) 
Monitoring Report on the 
implementation of the 
Operation Phakisa Oceans 
Economy Three-Foot Plan
","The final Annual (2022/23) Monitoring Report on the implementation of the Operation Phakisa Oceans Economy Three-Foot Plan was developed.

The report indicates the following:

• TNPA is currently conducting demand validation on Berth 205 and expected to complete the feasibility study in the 2023/24 financial year and final designs in the 2024/25 financial year.

• A meeting was held on 07 February 2023 with MTM DU implementing agencies and partner departments to finalise the amendments of the 3-foot plans.
",None,None,,,0,,,,,,0,,,,,,"Preliminary Annual 
(2023/24)
Monitoring 
Report on the 
implementation of the 
Operation Phakisa Oceans 
Economy Three-Foot Plan
",,,,,,"Annual 
Monitoring 
Report on the 
implementation of the 
Operation Phakisa 
Oceans Economy Three-Foot Plan
• Boat Manufacturing
Master Plan developed",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,National  Shipping Company established,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Draft Memorandum of 
Understanding (MoU) 
between DoT and 
Development Bank of South 
Africa (DBSA) developed
",The draft MOU has been submitted to legal services for vetting. ,The approval of the vetting submission to legal services has been delayed,Fast track the signing of the MOU by both parties in the second quarter of the financial year,,,"Business case for a 
National Shipping Company 
developed ",,,,,,0,,,,,,"Business case for National 
Shipping Company 
approved for submission to 
Cabinet",,,,,,"Business Case for a 
National Shipping 
Company submitted to 
Cabinet


Annual Status Report on 
the Boegoebaai Port and 
Small Harbours 
development",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,Transnet National Ports Authority (TNPA) corporatized in line with provisions of the National Ports Act (2005),Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,,,,,,"Bi-Annual Status Report on 
the Corporatisation of the 
Transport National Ports 
Authority (TNPA)",,,,,,0,,,,,,"Annual Status Report on the 
Corporatisation of the 
Transport National Ports 
Authority (TNPA)",,,,,,"Corporatisation of the 
Transport National Ports 
Authority (TNPA) 
implemented in line with 
the National Ports Act, 
2005",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,% reduction in Maritime Safety Accident and Incident Rate,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster","Final Annual (2022/23) 
Monitoring Report Maritime 
Safety Accidents and 
Incidents ","The final Annual (2022/23) Monitoring Report Maritime Safety Accidents and Incidents was developed.

The report indicates that the rate of incidents was fourteen (14) and the rate of fatalities was eight (8) during the 2022/23 financial year.
",None,None,,,0,,,,,,"Bi-Annual (2023/24) 
Monitoring Report on 
Maritime Safety Accidents 
and Incidents 
•50% reduction from the 
2019 baseline",,,,,,"Preliminary Annual 
(2023/24) Monitoring 
Report on Maritime Safety 
Accidents and Incidents 
•50% reduction from the 
2019 baseline",,,,,,"Annual Monitoring Report 
on Maritime Safety 
Accidents and Incidents 
• 50% reduction from the 
2019 baseline",-,,,,,,,268
Transport,Transport,National,Programme 6: Maritime Transport,Programme 6: Maritime Transport,Quarterly,% reduction in Maritime Pollution Rate,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster","Final Annual (2022/23) 
Monitoring Report on Maritime 
Pollution Rate
• 50% reduction from the 
2019 baseline
","The final Annual (2022/23) Monitoring Report on Maritime Pollution Rate was developed.

• The report indicates that a total of fifteen (15) pollution incidents were reported.

• There was an increase in of pollution incidents in 2022/23 financial year as compared to 2021/22 financial year.

• Twelve (12) incidents of oils spills and three (3) were recorded in the 2022/23 financial year.
",None,None,,,0,,,,,,"Bi-Annual (2023/24) 
Monitoring Report on the 
Maritime Pollution Rate
•50% reduction from the 
2019 baseline",,,,,,"Preliminary Annual 
(2023/24) Monitoring
Report on the Maritime 
Pollution Rate
• 50% reduction from the 
2019 baseline
",,,,,,"Annual Monitoring Report 
on Maritime Pollution Rate 
• 50% reduction from the 
2019 baseline",-,,,,,,,268
Transport,Transport,National,Programme 7: Public Transport,Programme 7: Public Transport,Quarterly,Increased operational hours of BRTs,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Economic Sectors, Employment and Infrastructure Development cluster",0,,,,,,0,,,,,,0,,,,,,2023/24 Preliminary Annual Monitoring Report on operational hours of BRTs ,,,,,,20 hours,-,,,,,,,268
