Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
Science and Technology,Science and Innovation,National,Programme 1: Administration,Programme 1: Administration,Quarterly,"Annual Presidential STI Plenary between government, business, academia and civil society hosted.",Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"Finalisation of the
STI Plenary terms
of reference and the
draft agenda.","The STI Plenary terms
of reference were finalised by 31 March 2023.The draft agenda will only be finalised once presidency confirms the President’s availability, and it will be a joint venture.
","Inaugural STI Plenary
hosted.",A date has been requested from the Presidency.,"Consolidate
and facilitate
engagements on
the STI Plenary
report and
recommendation.",Engagements on the STI Plenary report and recommendations were not consolidated or facilitated.,No target.,No target,"Annual Presidential
STI Plenary between
government, business,
academia and civil society
hosted by 31 March 2024.",-,"Annual Presidential STI Plenary between government, business, academia and civil society hosted by the President on 12 December 2023",none,none,,The Request was sent to Ministers office on 31 May 2023 and we are yet to receive  the confirmation on the  president availability.,This is beyond the DSI's Control hence we will await the Presidency direction,The DSI is still waiting for a date for the meeting from the Presidency.,The DSI will await feedback from the Presidency.,"As the President was not available before then, the STI Plenary was held very late in the quarter, on 12 December 2023. The consolidated report and recommendations were therefore not finalised.",The report will be consolidated in quarter 4 and routed to Exco for approval.,n/a,n/a,262
Science and Technology,Science and Innovation,National,Programme 1: Administration,Programme 1: Administration,Quarterly,Number of media platforms used to promote the DSI and its entities.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"6 media platforms
(print or digital,
broadcast, online,
media liaison,
stakeholder
engagement and
social media) used
quarterly to profile
the DSI and its
entities.","6 media platforms (print or digital, broadcast, online, media liaison,
stakeholder engagement and social media) used quarterly to profile the DSI and its entities.
","6 media platforms
(print or digital,
broadcast, online,
media liaison,
stakeholder
engagement and
social media) used
quarterly to profile
the DSI and its
entities.","Six platforms were utilised including print, broadcast, online, media liaison, stakeholder engagement and social media to profile the DSI and its entities.","6 media platforms
(print or digital,
broadcast, online,
media liaison,
stakeholder
engagement and
social media) used
quarterly to profile
the DSI and its
entities.","Six media platforms (print or digital, broadcast, online, media liaison,
stakeholder engagement and social media) used quarterly to profile the DSI and its entities.
","6 media platforms
(print or digital,
broadcast, online,
media liaison,
stakeholder
engagement and
social media) used
quarterly to profile
the DSI and its
entities.","Six media platforms (print or digital, broadcast, online, media liaison, stakeholder engagement and social media) used quarterly to profile the DSI and its entities","6 media platforms (print
or digital, broadcast,
online, media liaison,
stakeholder engagement
and social media) used
quarterly to profile the
DSI and its entities by 31
March 2024.",-,"Six media platforms (print or digital, broadcast, online, media liaison, stakeholder engagement and social media) were used quarterly to profile the DSI and its entities by 31 March 2024",none,none,,None,None,None,None,N/A,N/A,None,n/a,262
Science and Technology,Science and Innovation,National,Programme 1: Administration,Programme 1: Administration,Quarterly,"Branding initiatives (thematic and coordinated messaging on billboards, broadcast platforms and branding collateral) developed and implemented.",Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,No target.,No target,"Roll out one
branding initiative
(thematic outdoor
and digital collateral)
across provinces
and metropolitan
municipalities.",One branding initiative (thematic outdoor and digital collateral) was rolled out across provinces and metropolitan municipalities,No target.,No target due,"Roll out one
branding initiative
(thematic outdoor
and digital collateral)
across provinces
and metropolitan
municipalities.",Roll-out of one branding initiative (thematic outdoor and digital collateral) across provinces and metropolitan municipalities,"2 national thematic
campaign reports on
the branding roll-out
initiatives by 31 March
2024.",-,2 national thematic campaign reports on the branding roll-out initiatives were produced by 31 March 2024,none,none,,None,None,None,None,N/A,N/A,none,n/a,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,Number of decisionsupport tools utilised in all spheres of government.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,"2 decision-support
tools funded and/
or maintained by 31
March 2024.",2 decision-support tools funded and/or maintained,"2 decision-support
tools funded and/
or maintained by 31
March 2024.",,2 decision-support tools developed and/or maintained by 31 March 2024,None,n/a,,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,Number of maritime domain awareness (MDA) missions completed in support of Operation Phakisa Oceans Economy.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,"Manufacturing of 3 or
more CubeSats for
MDASat constellation
initiated in support of
the Operation Phakisa
Oceans Economy by
31 March 2024.",,Manufacturing of 0 or more CubeSats for MDASat constellation initiated in support of the Operation Phakisa Oceans Economy by 31 March 2024,This target was removed from the APP owing to budget cuts.,This target was removed from the APP owing to budget cuts.,,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,"Number of postgraduate students (masters and doctoral) supported in designated energy, space, Innovation Priorities and Instruments, and bioeconomy areas.",Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,"180 postgraduate
students (master’s and
doctoral) supported
in designated energy,
space, Innovation
Priorities and
Instruments, and
bioeconomy areas by
31 March 2024.","204 postgraduate students (master's and doctoral) supported in designated energy, space, Innovation Priorities and Instruments, and bioeconomy areas","180 postgraduate
students (master’s and
doctoral) supported
in designated energy,
space, Innovation
Priorities and
Instruments, and
bioeconomy areas by
31 March 2024.",,"223 postgraduate students (master's and doctoral) supported in designated energy, space, IPIs and bioeconomy areas by 31 March 2024","The target was based on historical baselines and with imminent budget cuts in mind. However, Programme 2 funds whole projects, of which a part goes to human capital development. There were more students applying to do master's and PhDs than anticipated.",n/a,,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,Number of UoT and TVET graduates offered experiential learning opportunities in the energy sector.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,"15 UoT and TVET
graduates offered
experiential learning
opportunities in the
energy sector by 31
March 2024.","23 UoT and TVET 
graduates offered 
experiential learning 
opportunities in the 
energy sector
","15 UoT and TVET
graduates offered
experiential learning
opportunities in the
energy sector by 31
March 2024.",,23 UoT and TVET graduates offered experiential learning opportunities in the energy sector by 31 March 2024,The target was set on the basis of the previous year's achievement. The Programme did not achieve the target in the previous financial year and decided to work with sector education and training authorities in 2023/24 to get better results. The strategy was more successful than anticipated.,n/a,,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,Number of youth supported under the TT100 Learnership/ Internship Programme.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,"40 youth supported
under the TT100
Learnership/Internship
Programme by 31
March 2024.",22 youth supported under the TT100 Learnership/Internship Programme,"40 youth supported
under the TT100
Learnership/Internship
Programme by 31
March 2024.",,22 youth supported under the TT100 Learnership/ Internship Programme by 31 March 2024,"More unemployed persons were supported under the TT100 Learnership/Internship programme, however only 22  could be classified as youth.","The target of 40 youth supported under the TT100 Learnership/Internship Programme by 31 March 2024 set in the initial APP was reduced to 30 in the amended APP, but there was still a shortfall of eight. The Department plans to appoint a service provider to carry out an evaluation of the design, implementation and outcomes of the Da Vinci Institute's Technology Top 100 Programme for the past five years. The DSI will then reconsider its support for the programme. The Bid Specification Committee has approved the terms of reference. ",,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,Number of IPRs filed based on RDI conducted in designated areas,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,"10 IPRs filed based
on RDI conducted in
designated areas by 31
March 2024.","13 IPRs filed based 
on RDI conducted 
in designated areas
","10 IPRs filed based
on RDI conducted in
designated areas by 31
March 2024.",,"14 IPRs were filed based on RDI conducted in designated areas by 31 March 2024
105 technology demonstrations, prototypes, products and services were developed in designated energy, space, IPIs and bioeconomy areas by 31 March 2024
",A conservative target was set bearing the budget cuts in mind.,n/a,,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,"Number of technology demonstrations, prototypes, products and services developed.",Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,"15 technology
demonstration,
prototypes, products
and services developed
in designated energy,
space, IPIs and
bioeconomy areas by
31 March 2024.","113 technology demonstration, prototypes, products and services developed in designated energy, space, Innovation Priorities and Instruments and bioeconomy areas","15 technology
demonstration,
prototypes, products
and services developed
in designated energy,
space, IPIs and
bioeconomy areas by
31 March 2024.",,"105 technology demonstrations, prototypes, products and services were developed in designated energy, space, IPIs and bioeconomy areas by 31 March 2024","It is difficult to predict when or whether research is going to lead to a prototype, pilot, demonstrator, etc. and targets were therefore set on the basis of research that seemed close to reaching application. However, sometimes knowledge application products are developed faster than expected.",n/a,,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,Number of stationary fuel cell systems/clean energy technologies deployed in partnership with local and district municipalities in rural and informal settlements.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,"2 stationary fuel cell
systems/clean energy
technologies deployed
in partnership with
local and district
municipalities in
rural and informal
settlements by 31
March 2024.","2 stationary fuel 
cell systems/clean 
energy technologies 
deployed in 
partnership with 
local and district 
municipalities in 
rural and informal 
settlements
","2 stationary fuel cell
systems/clean energy
technologies deployed
in partnership with
local and district
municipalities in
rural and informal
settlements by 31
March 2024.",,2 stationary fuel cell systems/ clean energy technologies deployed in partnership with local and district municipalities in rural and informal settlements by 31 March 2024,none,n/a,,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,Number of commercial outputs in designated areas.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,"6 commercial outputs
in designated areas by
31 March 2024.",20 commercial outputs in designated areas,"6 commercial outputs
in designated areas by
31 March 2024.",,20 commercial outputs in designated areas by 31 March 2024,The variance occurred because the uptake of the product or service in the market exceeded initial expectations. It is very difficult to predict the uptake of a new product to the market.,n/a,,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Annually,"Number of black emerging farmers (subsistence, small-scale and potential commercial farmers) benefitting from technology/innovation support programmes.",Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,,,,,,,"300 black emerging
farmers benefitting
from technology/
innovation support
programmes by 31
March 2024.","1473 black emerging 
farmers benefitting 
from technology/ 
innovation support 
programmes.
","300 black emerging
farmers benefitting
from technology/
innovation support
programmes by 31
March 2024.",,1 030 black emerging farmers benefiting from technology/ innovation support programmes by 31 March 2024.,"Planning of numbers was done in the previous year in view of imminent budget cuts, however, remaining funding from the 2022-23 financial year were used to do additional training.",n/a,,,,,,,,,,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Quarterly,Number of strategic and technical engagements with SANSA and TIA to ensure alignment with national priorities.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"2 technical
engagements with
SANSA and TIA to
ensure alignment
with national
priorities.","2 technical 
engagements with 
SANSA and TIA to 
ensure alignment 
with national 
priorities.
","2 technical
engagements with
SANSA and TIA to
ensure alignment
with national
priorities.",2 technical engagements were held with SANSA and TIA to ensure alignment with national priorities.,"2 technical
engagements with
SANSA and TIA to
ensure alignment
with national
priorities.",2 technical engagements were held with SANSA and TIA to ensure alignment with national priorities.,"2 technical
engagements with
SANSA and TIA to
ensure alignment
with national
priorities.",2 strategic and technical engagements with SANSA and TIA to ensure alignment with national priorities,"8 strategic and
technical engagements
with SANSA and TIA
to ensure alignment
with national priorities
by 31 March 2024.",-,8 strategic and technical engagements with SANSA and TIA to ensure alignment with national priorities by 31 March 2024,none,none,,none,none,None,None,N/A,N/A,None,n/a,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Quarterly,Number of space weather services (bulletins and warnings) issued for South Africa and the globe.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"Daily space weather
bulletins and
warnings issued to
South Africa and
globally.","1
","Daily space weather
bulletins and
warnings issued to
South Africa and
globally.","Daily space weather 
bulletins and 
warnings were issued to South Africa and 
globally
","Daily space weather
bulletins and
warnings issued to
South Africa and
globally.",Daily space weather bulletins and warnings issued to South Africa and globally,"Daily space weather
bulletins and
warnings issued to
South Africa and
globally.",Daily space weather bulletins and warnings issued to South Africa and globally,"Daily space weather
bulletins and warnings
issued to South Africa
and globally by 31
March 2024.",-,Daily space weather bulletins and warnings issued to South Africa and globally by 31 March 2024,none,none,,none,none,None,None,N/A,N/A,None,n/a,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Quarterly,"Number of artisans, technicians, interns and/or post doctoral researchers receiving experimental training through employment. trained in the space, energy and bioeconomy sectors of the economy.",Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,No target.,no target,"5 artisans,
technicians,
interns and/or
post doctoral
researchers
receiving
experimental
training through
employment.","6 artisans, technicians, interns and/or post doctoral researchers received experimental training through employment. (5 interns and 1 Post doc)",No target.,No target due,"50 artisans,
technicians,
interns and/or
post doctoral
researchers
receiving
experimental
training through
employment. trained
in the space, energy
and bioeconomy
sectors of the
economy.","69 artisans, technicians, interns and/or postdoctoral researchers receiving experimental training through employment trained in the space, energy and bioeconomy sectors of the economy","50 artisans, technicians,
interns and/or post
doctoral researchers
receiving experimental
training through
employment trained in
the space, energy and
bioeconomy sectors
of the economy by 31
March 2024.",-,"72 artisans, technicians, interns and/or postdoctoral researchers received experimental training through employment trained in the space, energy and bioeconomy sectors of the economy by 31 March 2024.","The planned target was based on historical data. This year, postdoctoral students and interns were included for the first time: therefore there was no baseline data to plan against.",none,,No Target,No Target,"We are targeting a yearly number of 50, so 1 more person is a positive situation.",None,N/A,N/A,The planned target was based on historical data. This year Post Doctoral and interns were included for the first time.,n/a,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Quarterly,Number of events conducted for outreach and awareness in space science.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,No target,No Target,"National Science
Week conducted
for outreach and
awareness.","National Science 
Week conducted 
for outreach and 
awareness.
","World Space
Week conducted
for outreach and
awareness.",World Space Week conducted for outreach and awareness.,"Spacefaring Month
conducted for
outreach and
awareness in space
science.",Spacefaring Month conducted for outreach and awareness in space science,"3 events conducted
for outreach and
awareness in space
science.",-,3 space-science outreach and awareness events were conducted by 31 March 2024,none,none,,No Target,No Target,None,None,N/A,N/A,None,n/a,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Quarterly,Number of trainees upskilled in IP management and technology transfer.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"50 trainees upskilled
in IP management
and technology
transfer.","0 trainees upskilled in IP management 
and technology 
transfer
","100 trainees
upskilled in IP
management and
technology transfer.","106 trainees were upskilled 
in IP management 
and technology 
transfer.
","150 trainees
upskilled in IP
management and
technology transfer.",121 trainees upskilled in IP management and technology transfer.,No target,202 trainees upskilled in IP management and technology transfer.,"300 trainees upskilled
in IP management and
technology transfer by
31 March 2024.",-,429 trainees upskilled in IP management and technology transfer by 31 March 2024.,"To make up the shortfall in quarters 1 to 3, NIPMO marketed its distance learning courses to a wider audience. This strategy was more successful than anticipated.",The reduced target is due to budget cuts.,,WIPO-NIPMO IP Innovation Policy workshop which was planned for 1st quarter was postponed to the second quarter on request from WIPO. WIPO DL courses are only opening in the second quarter.,WIPO-NIPMO IP Innovation Policy workshop planned for July 24 to August 04. Open DL courses will be advertised for stakeholders to enroll.,"Marketing of DL courses to a wider audience i.e. SMME incubators, OTTs, Innovators, Students, partner institutions, etc., assisted in ensuring that more numbers registered and attended the courses.",The shortfall of 44 from Q1 will hopefully be addressed in Q3 & Q4 through WIPO Summer School & Swiss IPI-NIPMO IP Commercialisation workshop.,There were fewer participants in the WIPO SA Summer School than anticipated.,"The shortfall from Q1 and Q3 will be closed in Q4 through WIPO DL courses registration in January /February 2024 and as well as hosting and
implementation of the Technology and Innovation Support Centres (TISC) workshop in March
2024.
","There was a shortfall during the year, that we wanted to make up for. Some workshops were also moved to Quarter 4 as explained under the plans to address the non-achievement under the previous quarters.",n/a,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Quarterly,"Number of new disclosures, received from publicly financed R&D institutions by NIPMO.",Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"120 new disclosures
received from
publicly financed
R&D institutions b
NIPMO.",107 new disclosures received from publicly financed R&D institutions by NIPMO.,No target,No target due,"115 new disclosures
received from
publicly financed
R&D institutions by
NIPMO.","113 new disclosures 
received from 
publicly financed 
R&D institutions by 
NIPMO.
",No target,No target,"235 new disclosures
received from
publicly financed R&D
institutions by NIPMO
by 31 March 2024",-,220 new disclosures received from publicly financed R&D institutions by NIPMO by 31 March 2024,This indicator is beyond NIPMO's control. Lower R&D funding could be the reason for fewer disclosures.,•	The target of 235 new disclosures received from publicly financed R&D institutions by NIPMO by 31 March 2024 has been relegated to the Programme 2 Operational Plan as NIPMO does not have control over the outcomes.,,This indicator is outside of NIPMO control. Deviation could be due to lack of R&D funding resulting in lower disclosures.,NIPMO had workshops on new disclosure and its link to IP Fund during Q1. Further awareness will be raised during Q2 and Q3 of importance of recording new disclosures and how to do it on the KIM system.,None,None,This indicator is outside of NIPMO control. Deviation could be due to lack of R&D funding resulting in lower disclosures.,"NIPMO will have a workshop on IP forms and its compliance with the IPR Act during Q4. We hope this workshop will encourage institutions to report new disclosures.
Furthermore – this indicator will not be part of the APP for next year as achieving it is outside of our control.
",none,n/a,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Quarterly,Number of disclosures licensed for the first time received from publicly financed R&D institutions by NIPMO,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"8 disclosures
licensed for the first
time received from
publicly financed
R&D institutions by
NIPMO.",7 disclosures licensed for the first time received from publicly financed R&D institutions by NIPMO.,No target,No target due,"7 disclosures
licensed for the first
time received from
publicly financed
R&D institutions by
NIPMO.",3 disclosures licensed for the first time received from publicly financed R&D institutions by NIPMO.,No target,no target,"15 disclosures
licensed for the first
time, received from
publicly financed R&D
institutions by NIPMO
by 31 March 2024.",-,10 disclosures licensed for the first time received from publicly financed R&D institutions by NIPMO by 31 March 2024,This indicator is beyond NIPMO's control.,•	The target of 15 disclosures licensed for the first time received from publicly financed R&D institutions by NIPMO by 31 March 2024 has been relegated to the Programme 2 Operational Plan as NIPMO does not have control over the outcomes.,,This indicator is outside of NIPMO control.,"NIPMO is supporting through the OTT Support Fund Technology Transfer activities, which should see number of disclosures licensed for the first time increase in Q3.",None,None,This indicator is outside of NIPMO control.,"NIPMO is supporting through the OTT Support Fund Technology Transfer activities, which should see number of disclosures licensed for the first time increase in next reporting period.",none,n/a,262
Science and Technology,Science and Innovation,National,PROGRAMME 2: TECHNOLOGY INNOVATION ,PROGRAMME 2: TECHNOLOGY INNOVATION ,Quarterly,Number of SMMEs contracted and/or assisted with business development and commercialisation.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,No target.,No Target,"3 SMMEs assisted
with business
development and
commercialisation.","4 SMMEs were assisted 
with business 
development and 
commercialisation 
",No target.,No target due,"32 SMMEs
contracted and/
or assisted
with business
development and
commercialisation.","39 SMMEs 
contracted and/
or assisted 
with business 
development and 
commercialisation
","35 SMMEs assisted
with business
development and
commercialisation by
31 March 2024.",-,38 SMMEs assisted with business development and commercialisation by 31 March 2024.,Achieved	This indicator was introduced in the 2022/23 reporting period and a proper baseline for planning still has yet to be established.,none,,No Target,No Target,None,None,N/A,N/A,"The SMMEs supported by the Innovation Fund (IF) was not initially part of the planned target, when the 2020-2025 DSI Strategic Plan was crafted. The SMMEs supported by the IF was used for the first time, in the 2022-23 reporting, therefore a proper baseline to plan against has not been established yet.",n/a,262
Science and Technology,Science and Innovation,National,Programme 3: International Cooperation and Resources,Programme 3: International Cooperation and Resources,Quarterly,Number of international resourceleveraging engagements undertaken by the DSI.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"10 international
resource-leveraging
engagements.","10 international 
resource-leveraging 
engagements.
","10 international
resource-leveraging
engagements.","14 international 
resource-leveraging 
engagements.
","10 international
resource-leveraging
engagements.","10 international resource-leveraging 
engagements.
","13 international
resource-leveraging
engagements.",15 international resource-leveraging engagements,"43 dedicated
international
resource-leveraging
engagements
undertaken 31 March
2024.",-,49 international resource-leveraging engagements undertaken by the DSI by 31 March 2024,It was possible to undertake additional engagements virtually.,none,,None,None,Several initiatives could be undertaken due to the possibility of online participation,None,N/A,N/A,Two additional initiatives were undertaken due to the possibility of online participation.,n/a,262
Science and Technology,Science and Innovation,National,Programme 3: International Cooperation and Resources,Programme 3: International Cooperation and Resources,Quarterly,Number of South African students participating in international training programmes.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"50 South
African students
participating in
international
training
programmes as part
of co-operation
initiatives facilitated
by the DSI.","74 South African students participated in international 
training programmes as part of co-operation initiatives facilitated by the DSI.
","50 South
African students
participating in
international
training
programmes as part
of co-operation
initiatives facilitated
by the DSI.",17 South African students participated in international training programmes as part of co-operation initiatives facilitated by the DSI.,"50 South
African students
participating in
international
training
programmes as part
of co-operation
initiatives facilitated
by the DSI.","29 South African students participating in international training programmes as part of co-operation initiatives facilitated 
by the DSI.
","250 South
African students
participating in
international
training
programmes as part
of co-operation
initiatives facilitated
by the DSI.",104 South African students participating in international training programmes as part of cooperation initiatives facilitated by the DSI,"400 new South
African students
participating in
international training
programmes as part
of co-operation
initiatives facilitated
by the DSI by 31
March 2024.",-,224 new South African students participating in international training programmes as part of cooperation initiatives facilitated by the DSI by 31 March 2024,Fewer international partners were able to report before the reporting deadline.,"The target of 400 new South African students participating in international training programmes as part of cooperation initiatives facilitated by the DSI was not achieved. To address the underperformance, a new indicator measuring human capital development has been introduced in the 2024/25 APP. This indicator can be measured using evidence for which the DSI is responsible. ",,"Planned reporting from the entities scheduled for Q4, became available earlier as the allocation of students could be finalised earlier.",None,Fewer international partners were able to report than anticipated.,"It is anticipated that the reporting would stabilise as the year progresses, as the reporting structures within the partnership between the DSI/NRF and DHET on international post graduate training support matures. ",Fewer international partners were able to report than anticipated.,"It is anticipated that the reporting would stabilise as the year progress, as the reporting structures within the partnership between the DSI/NRF and DHET on international post graduate training support mature.",Fewer international partners were able to report than anticipated.,"Due to the reliance on external partners for evidence, this indicator has been amended in the 2024/2025 APP.",262
Science and Technology,Science and Innovation,National,Programme 3: International Cooperation and Resources,Programme 3: International Cooperation and Resources,Quarterly,Number of capacity building initiatives for international cooperation specifically targeting HDIs and individuals.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"2 capacity building
initiatives for
international
co-operation
specifically
targeting HDIs and
individuals.","10 capacity building 
initiatives for 
international 
co-operation 
specifically 
targeting HDIs and 
individuals.
","6 capacity building
initiatives for
international
co-operation
specifically
targeting HDIs and
individuals.","12 capacity building 
initiatives for international co-operation specifically targeting HDIs and 
individuals.
","8 capacity building
initiatives for
international
co-operation
specifically
targeting HDIs and
individuals.",10 capacity building initiatives for international co-operation specifically targeting HDIs and individuals.,"16 capacity
building initiatives
for international
co-operation
specifically
targeting HDIs and
individuals.",8 capacity-building initiatives for international cooperation specifically targeting HDIs and individuals,"32 capacity building
initiatives for
international cooperation
specifically
targeting HDIs and
individuals by 31
March 2024.",-,40 capacity-building initiatives for international cooperation specifically targeting historically disadvantaged institutions and individuals by 31 March 2024,Several unplanned opportunities arose during the year.,none,,Several initiatives could be undertaken due to the possibility of online participation.,None," Several initiatives could be undertaken due to the possibility of online participation.

",None,Two additional opportunities arose during the 2023 SFSA.,N/A,Several ongoing initiatives can only be reported upon their conclusion. Due to additional opportunities presenting itself earlier in the year the annual target will still be achieved.,The over achievement in previous quarters has resulted in the annual target already being achieved.,262
Science and Technology,Science and Innovation,National,Programme 3: International Cooperation and Resources,Programme 3: International Cooperation and Resources,Quarterly,Number of international policy dialogues and technical exchanges to support the policy intents of the 2019 White Paper.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"12 international
policy dialogues and
technical exchanges
to support the
policy intents of the
2019 White Paper.","18 international 
policy dialogues and 
technical exchanges 
to support the 
policy intents of the 
2019 White Paper

","8 international
policy dialogues and
technical exchanges
to support the
policy intents of the
2019 White Paper.",27 international policy dialogues and technical exchanges were held to support the policy intents of the 2019 White Paper,"12 international
policy dialogues and
technical exchanges
to support the
policy intents of the
2019 White Paper.","34 international policy dialogues and technical exchanges
to support the policy intents of the 2019 White Paper   
","8 international
policy dialogues and
technical exchanges
to support the
policy intents of the
2019 White Paper.",21 international policy dialogues and technical exchanges to support the policy intents of the 2019 White Paper,"40 international
policy dialogues and
technical exchanges
the policy intents of
the 2019 White Paper
by 31 March 2024.",-,98 international policy dialogues and technical exchanges the policy intents of the 2019 White Paper by 31 March 2024,It was possible to undertake additional engagements virtually.,none,,Several initiatives could be undertaken due to the possibility of online participation.,None,Several initiatives could be undertaken due to the possibility of online participation.,None,"Several engagements took place because of late requests, e.g. an Equatorial Guinea request from the South African Embassy. Furthermore, more proposals than anticipated were accepted for the Science Forum.",N/A,Several initiatives could be undertaken due to the possibility of online participation.,n/a,262
Science and Technology,Science and Innovation,National,Programme 3: International Cooperation and Resources,Programme 3: International Cooperation and Resources,Quarterly,Number of STI initiatives supported targeting objectives of Agenda 2063.,Non-Standardized,Not  Applicable,Not Applicable,Not Applicable,"5 STI initiatives
supporting Agenda
2063.","9 STI initiatives 
supporting Agenda 
2063.
","5 STI initiatives
supporting Agenda
2063.","6 STI initiatives 
supporting Agenda 
2063
","5 STI initiatives
supporting Agenda
2063.",9 STI initiatives supporting Agenda 2063.    ,"2 STI initiatives
supporting Agenda
2063.",4 STI initiatives supporting Agenda 2063.,"17 new STI initiatives
supporting Agenda
2063 by 31 March
2024.",-,29 new STI initiatives targeting objectives of Agenda 2063 supported by 31 March 2024,Several unplanned strategic opportunities arose during the year. ,none,,Several initiatives could be undertaken due to the possibility of online participation.,None,One additional initiative was reported due to the possibility of online participation.,None,Unforeseen opportunities arose through the SFSA. There was also an unanticipated opportunity to partner with the United Nations Economic Commission for Africa,N/A,Two additional initiatives is reported due to the possibility of online participation.,n/a,262
